q1_age,q11_appnum,q12_freeapppc,q48_edu,q49_marital,q50r1_nochild,q50r2_inftod,q50r3_6_12,q50r4_13_17,q50r5_adult,q56_income,q57_mf,q13_visitfreq_social,q13_visitfreq_music,q13_visitfreq_video,q24_tech_posatt,q24_tech_enter,q24_tech_comm,q24_tech_negatv,q25_prsnlty_leader,q25_prsnlty_risk,q25_prsnlty_drive,q25_prsnlty_follower,q26_shopsavvy_bargain,q26_shopsavvy_brands,q26_shopsavvy_earn2spend,q26_shopsavvy_applover,q26_shopsavvy_children,q2_apple,q2_andriod,q2_windows,q2_tablet,q2_other,q4_use_music_apps,q4_use_tv_apps,q4_use_game_apps,q4_use_social_apps,q4_use_news_apps,q4_use_shop_apps,q4_use_none_apps,q54_white,q54_black,q54_asian,q54_hawai,q54_native,q54_other,q55_latino,X,Y
3,4,3,1,3,0,1,0,0,0,7,0,3.25,3,1.75,2.8,1,1.3333333333333333,4.5,0.8,3.5,1.75,5,1,1.8,3.3333333333333335,2.6,4,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,8.347773259527438,30.492708732306003
3,2,2,4,2,1,0,0,0,0,12,0,2.5,2.5,1.25,1,1.5,1.3333333333333333,4,1.2,2.5,2,4,1.5,1.8,1.3333333333333333,1.4,4,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10.668322606845727,2.0358737141645387
3,4,4,4,2,1,0,0,0,0,11,0,2.25,3.25,2.5,2.8,1,2.3333333333333335,6,1.6,3,2,5,3,4,5,3.4,6,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1.513631576755106,7.645871512062426
4,3,2,3,1,1,0,0,0,0,5,1,1,1,1,3,3,3,3,3.2,6,4,4,4,4,4,4.8,4,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-2.1642254306937745,16.039679324509617
9,0,6,4,1,0,0,0,0,1,5,1,3,3.5,2.25,2,1,2.3333333333333335,3.5,1.4,2,1.5,6,2,4.8,3.3333333333333335,4.4,6,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,-28.188352380115735,-9.061456614283937
7,0,4,1,4,0,0,1,0,0,9,1,4,4,3.75,4.4,4,4,4,4,7.5,5,5,5,5,5,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20.971250297993386,22.811221142240743
2,3,3,2,2,0,1,0,0,0,3,0,2.25,2.25,1.75,3.2,4,3.3333333333333335,3,2.6,6.5,2.25,3,3.5,3,2,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,24.127881251606446,21.265562067435788
2,4,5,2,2,1,0,0,0,0,14,0,3.5,3.75,2.5,4.2,2.5,2.6666666666666665,5,3,5,2.25,4,3,3,3,3.6,3,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1.319065645386807,17.110198074601815
1,4,2,2,2,1,0,0,0,0,1,1,3.25,3,1.5,3,2,2.6666666666666665,3,2.2,4,2.75,4,3,2.6,2.3333333333333335,3.6,5,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-2.4804622901194096,10.446472818429513
4,4,5,2,1,0,1,0,0,0,8,0,2.75,2.25,2.25,2.2,2,2.3333333333333335,4,2,4,2.5,5,2.5,2.2,2,2.6,4,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,5.919381180546933,-14.727333763341383
2,3,6,1,2,0,0,0,1,0,9,1,2.25,1.75,2.5,3.2,3.5,3.6666666666666665,2.5,2.2,5,2,3,6,6,6,7.2,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,-18.362415439636635,14.14171086855048
5,1,3,4,1,1,0,0,0,0,5,1,2.5,2,2.25,2.4,2.5,2.3333333333333335,2.5,1.8,3,2.25,3,2.5,2.4,2.6666666666666665,2.8,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-9.972539382612943,14.193789537696803
5,4,5,4,1,0,1,0,0,0,14,0,1.75,3.75,2.75,2.2,1,1.6666666666666667,3.5,1,1.5,1,6,2,2.4,3.3333333333333335,2.2,3,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.470210942916209,-11.470676705818239
3,4,3,5,3,1,0,0,0,0,8,0,2.25,3.5,2.25,1.8,1.5,2,5,1.4,4,3.25,5,2.5,2.8,3.6666666666666665,3.8,6,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.520894503722385,8.018845483611509
2,4,2,2,2,1,0,0,0,0,5,1,2.25,2.75,3,1,1,1,1.5,1,2.5,1.5,2,1.5,1.6,1.6666666666666667,1.8,2,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,19.896247319423612,-13.153469754313683
7,3,5,5,1,0,0,0,0,1,12,1,2.75,3.25,3.25,2.8,2.5,4,1.5,2.2,3.5,2.5,4,4,4,3,4.4,5,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-25.527434531108728,-2.1010527795528846
8,2,5,3,1,0,0,0,0,1,11,0,3.25,2.25,1.75,2.8,2,1.3333333333333333,4,1.4,2.5,1.75,3,3,3,4,4.4,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-19.101158186303113,-14.734437882311246
6,0,6,4,1,0,0,1,0,0,10,1,4,4,3.75,3.4,4,3.3333333333333335,4,3.2,5,2.75,5,3,3,4,5,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-42.51530546589385,0.07740419520752916
9,4,3,5,1,0,0,0,0,1,14,1,3.25,2,2.75,2,2.5,3.6666666666666665,4.5,2.2,5.5,1.75,6,5,4.4,4.333333333333333,5.2,3,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-21.956683473279185,-1.4447885508092
4,3,3,4,1,0,1,0,1,0,4,1,2.75,2.5,1.75,2,1.5,1.3333333333333333,1.5,1.2,2,1.75,4,1.5,1.8,1.6666666666666667,1.8,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,23.426741961851654,-11.480777555555205
3,0,3,3,2,1,0,0,0,0,4,1,2,2,4,1,1,1,1,0.8,1.5,1,6,1,1,1,1.6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.937618897274405,-7.667731861423353
3,4,5,4,2,1,0,0,0,0,6,1,1.25,3.75,2.25,2,3.5,2,5,2.8,5,3,4,3.5,3,2.6666666666666665,5,5,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-1.209961815538935,10.91845013367192
3,3,4,4,1,1,0,0,0,0,12,1,2.5,3.25,2,1.4,1,1,4,1.6,3.5,2.25,6,2.5,2.8,3.6666666666666665,4.2,6,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,6.120362984606587,9.671708787984903
2,1,3,4,4,0,1,0,0,0,10,0,3.75,3.5,3.25,1,1.5,2.3333333333333335,1.5,1.2,2.5,1.75,6,1,1.6,2,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.773292037883206,32.10933145496704
3,2,6,1,2,1,0,0,0,0,3,0,3.25,4,3,1.6,1,1.6666666666666667,5,0.8,1.5,1.5,1,1,1,1,5.6,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-41.928103964296554,2.811665858396574
3,4,5,4,1,0,1,0,0,0,9,1,2.5,3.25,2.25,3,2.5,2,3.5,2.2,4,1.75,4,2.5,4.8,4.333333333333333,3.8,3,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.7886686363233866,-14.916103144372968
3,1,3,3,2,1,0,0,0,0,1,1,3,3,2.5,2,2,2,2,2.4,4.5,3,3,2,2,2,2.4,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7.0487008027862705,-4.5971127692639655
3,2,6,2,2,0,1,0,0,0,7,1,2.25,2.25,2,2.4,2,1.6666666666666667,1.5,1.4,2,1.5,4,1.5,3.4,4,2.8,5,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,7.817260891116349,32.20234681429684
3,2,3,2,3,0,1,0,0,0,3,0,2.5,3,3.25,4,4,4,4,1.8,4.5,2,3,5,5,5,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-17.516170762176472,15.649218589568955
2,3,3,3,2,1,0,0,0,0,4,1,2.5,3.25,2,1.2,1,1.3333333333333333,3.5,1.6,2.5,2.25,4,1,2,4,1.6,4,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3.49496791659524,1.3412345193146638
5,1,2,3,1,0,1,0,0,0,4,1,2.25,1.25,2.5,1.6,1.5,1.6666666666666667,3,1.2,6,1.25,1,2.5,1.4,1,2.2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22.31749595933804,-14.923118329655463
1,4,4,1,2,1,0,0,0,0,6,0,3.25,4,3,2.8,2.5,3,5.5,2.2,4.5,2.5,4,3,3.4,3.3333333333333335,4.4,6,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-4.126471062133455,11.910022070288926
4,4,5,3,1,0,1,0,0,0,9,1,3,4,2.5,1.4,1.5,2,3.5,2.8,4.5,3.25,5,2,3.4,2.6666666666666665,3.2,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,6.306658212275534,30.979984303523704
3,4,4,4,1,0,1,0,0,0,12,0,1.75,3.25,2.25,2,1.5,1.3333333333333333,6,1.4,2.5,2.5,5,3.5,3.2,3,3,5,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3.892648476611818,-14.09372165308873
7,4,4,2,1,0,0,0,0,1,10,1,3,3,1.75,2,1.5,1,6,2,3.5,3.25,6,3,3.4,2,2.2,5,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,-18.445422628101678,-11.658601691735885
4,4,5,5,2,1,0,0,0,0,10,1,2,2.25,1.5,1.2,1,1.3333333333333333,3,1.4,3,1.75,3,2.5,2.6,2,3,6,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,8.285564521433106,2.932431080531335
8,2,2,4,3,1,0,0,0,0,14,1,2.75,2.75,3.5,3.2,3.5,3,3.5,2.6,4,2.25,6,2.5,2,2,2.4,6,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-14.017245767301931,2.14989000267953
6,4,6,2,4,0,0,1,1,0,10,1,1.75,3.5,2.75,3,2.5,3.6666666666666665,2,1.2,3,2.5,4,3.5,3.6,2.6666666666666665,3.8,3,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,38.55452944819118,-2.174337624196763
5,4,6,5,1,0,0,0,1,0,10,1,4,3.5,4,3.4,3,2.6666666666666665,2.5,1.2,3,1.75,6,2,5,3,4.2,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-15.877271589019282,-4.639755530147433
4,2,2,3,1,0,1,1,0,0,5,1,2,2.75,2,2.2,2,2.6666666666666665,4,1.4,4,1.75,6,1.5,2.4,2.3333333333333335,2.8,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3.7047099646245685,-8.501041083208401
8,3,3,3,1,0,0,1,1,0,14,1,2,2.75,2.25,2.6,2.5,2.3333333333333335,4.5,1.2,2.5,2,6,2,4,3.3333333333333335,5,3,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-8.370165980653983,-9.21981391583498
2,1,6,1,1,1,0,0,0,0,1,0,4,4,3,3.8,3.5,2.6666666666666665,4,1.6,1.5,3.25,4,3,4.4,5.333333333333333,4.4,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-42.46680855510285,1.4196458455546692
2,3,2,3,3,1,0,0,0,0,9,1,2.25,1.5,2.25,2,1,1.3333333333333333,3,1,2,1.5,6,1.5,3.2,3.6666666666666665,2.6,5,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,17.895976745233554,-12.923289641103272
2,4,5,5,2,1,0,0,0,0,7,0,2.5,3.5,2.25,2.4,1.5,1,3,1,2,2.5,4,3,4,2.6666666666666665,3.4,6,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-2.3671145726230045,0.425409165273697
2,3,5,3,2,1,0,0,0,0,6,0,2.75,3.25,3.5,2.2,2,2,3,2.4,3,2,4,3,4,4.333333333333333,4.8,6,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2.9220779945424593,24.31740138730414
5,3,6,3,3,0,1,0,1,1,7,1,2.5,2.5,2.75,1.8,2.5,1.6666666666666667,1.5,1.6,3.5,2.5,6,2,3.2,3,3,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,6.61373741484436,33.227093576063844
2,4,4,4,3,1,0,0,0,0,14,1,2.75,2.75,2.5,1.4,1.5,1.6666666666666667,2,1.6,2.5,1.5,4,3.5,3.2,3.3333333333333335,4.4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1.81077890019015,3.520324862216766
3,0,4,4,2,1,0,0,0,0,3,1,2.75,2,2.25,1.6,1,2.6666666666666665,5,1.6,5.5,2.75,2,2.5,2.4,2.3333333333333335,3.6,2,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,14.319817496888346,-14.664173827193508
2,1,5,3,2,1,0,0,0,0,10,1,2.25,2.25,1.75,1.6,4,2.6666666666666665,3,2,2.5,2.75,6,2,4.6,4.333333333333333,4,5,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-3.6240513307404068,4.974236371374487
2,3,2,3,2,1,0,0,0,0,4,0,2.25,1.75,1.5,1,1.5,1,4,0.8,1.5,1.75,6,2,3.6,3.3333333333333335,1.4,6,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,7.360974988898067,0.1618809156581741
2,3,6,1,2,1,0,0,0,0,1,1,1.75,2.75,2,2.8,4,3.6666666666666665,2.5,2.2,5,4,5,3.5,2.6,2.6666666666666665,3.4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,25.128693048501336,19.806369018768947
4,3,3,2,2,1,0,0,0,0,1,0,3,2.75,2,2.4,5,3,3.5,3,5,2.75,2,4,4,2.3333333333333335,4,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,26.320683570216556,18.765441001054135
3,4,4,4,3,1,0,0,0,0,13,0,1.5,3,1.75,2,1,1,5,1.6,2.5,2,5,4,4.2,3.6666666666666665,3.2,6,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.410880453162921,7.426320675993182
2,3,6,6,3,1,0,0,0,0,6,1,3.25,3.5,2.25,2.2,2,3.6666666666666665,3.5,2.4,5,2,5,3,4,3,3.8,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-9.187932494834904,1.1901637364586966
6,4,2,6,1,0,1,0,0,0,14,0,2.75,3.75,2.5,3,1.5,1.6666666666666667,5,2.4,5,2.5,6,5,2.2,3.6666666666666665,3.4,2,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,4.385781662791397,-15.642151455996473
2,4,2,3,2,1,0,0,0,0,9,0,2.25,4,3.25,1.6,1,1,4.5,0.8,2.5,1.5,6,2.5,3.6,4.666666666666667,3.8,6,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,5.195087436103266,5.9864695340532474
6,4,4,4,1,0,1,1,0,0,10,1,1.5,2.5,2,1.8,1,1.3333333333333333,3.5,1.6,1.5,2.5,5,1,2.4,3.6666666666666665,3.2,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.439399799967528,-10.31072469372503
2,1,6,2,3,1,0,0,0,0,4,0,4,4,3.75,4,4,3,5,2,5.5,2.75,4,5,5,5,6,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5498625988208417,-34.24017379407793
6,1,6,4,1,1,0,0,0,0,14,0,2.75,2.75,3.75,3,2,3.3333333333333335,3,2,4.5,2.75,4,1.5,3.8,3.6666666666666665,5,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-11.165612209918388,7.627129489339797
5,3,5,2,1,0,1,0,0,0,12,0,3.25,4,3,2.2,1.5,2,2.5,3,5.5,3.25,5,2.5,2.2,3,4,3,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2.6590724550110343,-15.804677049494622
7,4,3,6,4,0,0,1,1,0,10,0,2.25,3.25,1.25,2,1,1,5,0.8,1.5,2,6,4,5.8,5.666666666666667,5,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,17.151427014460328,9.910487894693235
3,3,4,4,2,1,0,0,0,0,6,1,3.25,4,3,1,1,1,1,0.8,1.5,1,1,1,1,1,1.2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,9.299161025068416,27.66377073893066
8,4,4,3,1,0,0,1,0,0,6,0,2.5,2.25,1.25,2,1.5,1,3.5,2.2,2,1.5,5,1,2.4,4.666666666666667,2.6,2,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.328868500407909,-8.846823174984149
3,4,6,3,2,1,0,0,0,0,4,1,3.25,4,2,2.2,1,1.6666666666666667,5,1.6,4,2,6,2,3.8,4.666666666666667,3.2,6,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,-1.8168754187475706,0.15953278069211174
7,4,6,5,1,0,0,0,0,1,8,1,3,2.5,2.25,2.8,3.5,1.6666666666666667,2,3.8,4.5,3.5,3,2.5,5.2,3,5.6,5,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-22.7884834075072,-12.264366199025233
6,3,3,4,1,0,0,1,1,0,13,1,2.25,3,2.75,2.6,2,2,5.5,1.6,3,2.5,6,3.5,2.4,2.6666666666666665,3.2,2,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.8227605577224639,-7.609751693953226
9,3,6,4,4,0,0,0,0,1,6,1,1.25,2.5,2.5,2.8,2,2,5,1.8,4.5,2.25,6,2,3.8,3.6666666666666665,4.6,3,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1.7811935014519957,-33.926709268461515
4,4,5,4,4,1,0,0,0,0,9,0,2.25,2.75,2.5,1.6,1,1.6666666666666667,5.5,0.8,2.5,1.25,5,2,2.2,3.3333333333333335,2.6,6,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,4.678818965102241,2.9753626100196815
6,0,4,2,1,0,0,0,1,0,4,1,4,4,3,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-14.280556792259954,-10.381643945427491
9,2,4,3,1,0,0,0,0,1,12,0,3.5,3.5,3,2.8,2.5,2,3,1.6,4,2.25,3,3.5,4,4,4.6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-24.56554732240596,-2.4710785727705296
2,2,3,4,2,1,0,0,0,0,6,1,3,3.25,2.5,2.6,2,2.6666666666666665,5,1.8,4.5,2,5,3,2,2.3333333333333335,2.8,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,22.862982018649756,17.835140020176883
3,3,5,4,2,1,0,0,0,0,7,0,2,2.25,1.5,2.6,2,2,4,2,4,3,4,3.5,3.6,3.6666666666666665,3.2,6,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-3.5156503500362013,3.405904843313766
8,2,4,5,1,0,0,1,1,1,12,0,3.5,4,3.5,3,2.5,3,4.5,2.4,4.5,3,6,4,4,3.3333333333333335,5,3,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,-18.180787761909738,-5.901315778768255
2,3,6,3,2,1,0,0,0,0,7,1,4,4,4,2,1,2,4.5,0.8,1.5,2.25,6,1,3.8,5.333333333333333,4.4,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8884002341042136,28.112835123174307
1,4,4,1,3,1,0,0,0,0,13,0,3.25,3.25,3.25,1.6,1,1,6,1.6,3.5,2.25,5,3,4.8,4.666666666666667,4.6,6,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.4101534033583904,4.645870286566461
7,0,6,3,1,0,0,0,1,1,8,1,2.75,4,3.5,4.2,6,6,1,4.8,9,4.5,6,6,6,4.666666666666667,7.2,6,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-30.763134473542518,-9.89579333238305
3,3,5,3,3,1,0,0,0,0,8,1,3.25,2.75,1.25,2.6,1.5,2.6666666666666665,3,1.2,2.5,1.75,5,2,4.2,4,5,6,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-2.9136869003936807,0.5435207982836537
6,4,3,6,1,0,1,0,0,0,14,0,2.75,4,3.25,2.8,1.5,1,5.5,0.8,1.5,1.5,6,4,2.4,2.6666666666666665,3.8,5,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,4.064435763708667,-14.483349282002127
4,0,3,3,1,0,0,1,0,0,7,1,1.75,2.25,1.75,1.6,2,3.6666666666666665,5.5,2.6,3,2.25,5,1.5,2.6,2,3.4,4,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.1238015524819924,-7.952715631280238
2,4,4,3,3,1,0,0,0,0,5,1,2.5,2.25,1.25,1.8,1,1.3333333333333333,5.5,2.4,4,1.75,5,2.5,3.4,3.6666666666666665,3,4,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1.2119170771563008,7.917518816906172
1,0,4,6,2,1,0,0,0,0,3,1,3.25,4,2.75,3.2,2,2.6666666666666665,6,1,4,1.75,6,2.5,3.6,3.3333333333333335,3.8,3,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,6.0718710808722145,-6.849273841704485
3,0,6,3,1,0,0,1,0,0,5,1,3,3,2.75,1.8,1.5,2,3,3,5.5,2.5,3,1.5,4,3.3333333333333335,4.4,2,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,-6.667947704586333,-18.685927485588493
4,0,6,3,1,1,0,0,0,0,6,1,2.75,3.5,2.5,2.2,3,4,2.5,3.8,5.5,3.5,2,2,5,4.666666666666667,4.8,6,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-5.7367247510905,10.379924737168027
2,4,2,4,2,1,0,0,0,0,9,0,3.25,4,2.5,3.8,2.5,3.6666666666666665,4,3.6,4.5,4.25,4,4,4,4.333333333333333,4.6,5,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-3.0994785708205645,14.428200486899748
2,3,4,3,2,1,0,0,0,0,5,0,3.25,2.75,2.25,2.2,1,1.6666666666666667,6,1.8,3.5,3,5,1.5,5.8,5,3,4,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4.656243053870642,27.076663612214595
7,3,5,4,1,0,0,0,0,1,9,1,2.75,3.75,2.25,2.4,2.5,3,5,2.8,5,3.25,6,3.5,5,4,3.2,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,-25.05371849744396,-7.514669066535842
3,2,4,4,1,0,0,1,0,0,3,0,2,1.75,1.5,2,1.5,2.3333333333333335,1.5,1.8,3,1.25,2,2,2,1.3333333333333333,2.2,2,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,8.685703600052273,-6.260906160945555
4,1,2,3,1,1,0,0,0,0,6,0,3,3.5,3,2.4,3,3,3.5,2.4,5,2,5,3,2.6,2.6666666666666665,3.4,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-10.861636376981107,4.425049231201386
8,3,6,4,1,0,0,1,1,1,8,1,3.25,3.5,3.25,1,1.5,1.3333333333333333,6,2.2,1.5,1,2,1,3.4,3.3333333333333335,1.4,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-15.156583202114412,-19.14938454360269
6,4,5,4,1,0,0,1,0,0,13,1,3.5,3.25,2.25,3.4,3,3.3333333333333335,3.5,2.2,4,1.5,2,3,2.2,2.6666666666666665,3.2,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-4.546585415933789,-12.825725863852922
2,4,5,4,3,1,0,0,0,0,6,1,3,1.75,3,1.4,1,3,5.5,1,2,3,5,1,1.8,1.6666666666666667,2.6,6,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,23.01548559618776,15.330189256894721
4,4,5,2,1,0,1,1,0,0,5,1,3.25,3.5,2.75,3,2,3.3333333333333335,3.5,2.8,6.5,3.5,6,3,4,3.3333333333333335,3.6,2,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-4.686158479895521,-17.312531939307675
2,2,3,4,3,1,0,0,0,0,2,0,3.75,4,3.25,3.2,3.5,3,4,2.8,4.5,3.5,4,3,3.4,4,3.8,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.8402219995823736,-34.162123394964865
2,4,4,4,2,1,0,0,0,0,7,0,1,1.5,1,1.2,1.5,2,2,1,2.5,1.75,1,2,2,1.3333333333333333,1.8,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,10.405125732417076,26.30960633591544
2,3,6,3,2,1,0,0,0,0,4,1,3,4,3.5,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,-11.236768536971796,3.1936592225843405
2,2,3,4,2,1,0,0,0,0,9,0,2,2,2,3,3,3,3,2.4,4.5,3,3,3,3,3,3.6,3,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,-1.9970791379883954,12.509027992302245
3,3,5,4,1,1,0,0,0,0,6,0,3.25,2.5,1.75,1.8,1,1,3.5,0.8,1.5,1.5,6,1,3,3.3333333333333335,3.4,6,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3.7730404849887362,3.1271328317769784
2,3,3,5,1,0,1,0,0,0,8,1,2.5,2.25,2.75,3.6,4.5,2,6,1.2,3,3,6,2.5,2.6,2.6666666666666665,4.6,4,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,15.368248193143323,-20.150063371240698
4,2,6,2,2,1,0,0,0,0,7,0,3.25,3,3,3.4,2.5,2,1.5,1.2,2.5,3.25,4,1.5,1.4,2.6666666666666665,4.6,6,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-8.872349989510212,13.574030006150808
3,2,6,3,3,0,1,0,0,0,2,0,2.75,2.5,1.75,1.4,2,3,1.5,1.4,3,2.75,5,2.5,5.2,5,5.6,6,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-3.2686689224883017,-24.04994075298114
5,4,6,2,1,0,0,1,1,0,4,0,2.75,3.75,2.75,1,1,1,3.5,0.8,1.5,2.25,6,1.5,2.4,2.6666666666666665,2.6,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,24.814052954986142,2.9330333463233926
